order_id,customer_id,order_status,order_purchase_timestamp,product_category,payment_method,installments,item_price_usd,shipping_cost_usd,installment_divide,monthly_price
9016781565d9e706d145f406bbc06d8e,fabbcadf829676623bc7e2ced8888343,delivered,2017.10.19 10:54,garden_tools,credit_card,4,18.81,,0.3333333333333333,6.27
163f329bfca575046bce743f0ec1f553,656cd8804dd6e53c365ce118a74c11b9,delivered,2017.10.19 17:01,perfumery,credit_card,7,27.075,2.375,0.5833333333333334,15.793750000000001
a35238675f91b99761c23af5c842d5ef,ef7dee73560f32c17dd064b78716ded6,delivered,2017.10.19 18:43,health_beauty,credit_card,3,17.0981,,0.25,4.274525
57274b4596c5c76c54168e88dbcf922f,5a0bcd880e75a7d11ab25fa7822706de,delivered,2017.10.2 10:28,garden_tools,credit_card,0,,3.0609,0.0,
e481f51cbdc54678b7cc49136f2d6af7,9ef432eb6251297304e76186b10a928d,delivered,2017.10.2 10:56,housewares,credit_card,1,5.6981,1.6568,0.08333333333333333,0.47484166666666666
dc731e00fc45a039b43e6108a19c4db9,51365dd4199bd092e333ebcdb3f8942b,delivered,2017.10.20 10:34,stationery,boleto,1,3.781,2.869,0.08333333333333333,0.3150833333333333
fece1a5c7d5e72767ad76c233788b414,10d62dc8911877b49e7a2a0981b60a24,delivered,2017.10.20 18:30,garden_tools,credit_card,1,16.91,8.5652,0.08333333333333333,1.4091666666666667
9156fc69417fcbcd95042aa80d9eaaab,4e641f7435785c90fe41aee70a858cc2,delivered,2017.10.20 21:51,health_beauty,credit_card,1,17.0981,1.7936,0.08333333333333333,1.4248416666666666
9ccf81055013ee5c95099ed3baf8ae4f,e4713a0e07528b06babe87ec0d8fe450,delivered,2017.10.21 0:17,garden_tools,voucher,0,18.81,7.8052,0.0,0.0
9ccf81055013ee5c95099ed3baf8ae4f,e4713a0e07528b06babe87ec0d8fe450,delivered,2017.10.21 0:17,garden_tools,voucher,1,,7.8052,0.08333333333333333,
eb999d408b8016b7bd014cf08348fe86,a7b21a6a3ce44761ce4955ab0ca3c99e,delivered,2017.10.21 20:53,health_beauty,credit_card,0,17.0981,3.1141,0.0,0.0
eb999d408b8016b7bd014cf08348fe86,a7b21a6a3ce44761ce4955ab0ca3c99e,delivered,2017.10.21 20:53,health_beauty,voucher,1,17.0981,3.1141,0.08333333333333333,1.4248416666666666
30290113513bda95268bb542dfa87acb,ecd4901725ab74781a930b41d7417b01,delivered,2017.10.21 22:17,garden_tools,boleto,1,18.81,17.0658,0.08333333333333333,1.5675
4dcbd5ebfc13eef35e0fcb0ca1c2807e,033be315f82e41697260be39939d3662,delivered,2017.10.22 16:39,garden_tools,credit_card,4,18.81,,0.3333333333333333,6.27
61845fa79785f181ff99f39e39f40740,76bfea016507d7d9c85ebee70f9f257e,delivered,2017.10.22 22:09,bed_bath_table,credit_card,2,3.401,2.2515,0.16666666666666666,0.5668333333333333
5ba1e204119e95eb1b943b861e788a7a,5ad6bc8f1dc030d6adbb044fc6a7e394,delivered,2017.10.23 12:57,health_beauty,credit_card,8,17.0981,2.9241,0.6666666666666666,11.398733333333332
ecfedc3b6324cb92d08d241268a15046,e061c2ded773c5f33557a5d1fc914d23,delivered,2017.10.23 18:37,health_beauty,credit_card,3,17.0981,1.7936,0.25,4.274525
bfc39df4f36c3693ff3b63fcbea9e90a,53904ddbea91e1e92b2b3f1d09a7af86,delivered,2017.10.23 23:26,housewares,boleto,1,5.6981,2.679,0.08333333333333333,0.47484166666666666
1578453b93b542fbde0dd65c46a7dbf7,6145a1c208d95c11171e447c4368c855,delivered,2017.10.24 0:57,cool_stuff,credit_card,4,26.581,1.8601,0.3333333333333333,8.860333333333333
828cb23d35630c92b140ab22ff23c485,469884f267ad928b17fa5cc2751ef2c9,delivered,2017.10.24 22:10,health_beauty,credit_card,8,17.0981,3.1141,0.6666666666666666,11.398733333333332
75f7b50b5222f09346ec8672c17121a3,5bd83f73e8be292c3e97498b88d94784,delivered,2017.10.24 22:50,garden_tools,credit_card,2,17.0981,4.9875,0.16666666666666666,2.849683333333333
423a74bc335eb62b36ac17941c6eb309,a4d6b3356897a55042079b2be9f115d0,delivered,2017.10.25 14:59,electronics,credit_card,5,6.631,2.8709,0.4166666666666667,2.762916666666667
5a43a71d1ddc76ba951f292c1b4c66c2,ed9905aa9b57c2aa73612f73bafc9588,delivered,2017.10.26 10:46,health_beauty,credit_card,4,17.0981,2.9241,0.3333333333333333,5.699366666666666
818878a0bdfd8a8cf46e474a03fc5366,e865ee96ba1d73c1bfad1dc94269fc14,delivered,2017.10.26 13:43,health_beauty,boleto,1,17.0981,3.1141,0.08333333333333333,1.4248416666666666
83018ec114eee8641c97e08f7b4e926f,7f8c8b9c2ae27bf3300f670c3d478be8,delivered,2017.10.26 15:54,telephony,voucher,1,14.44,3.2243,0.08333333333333333,1.2033333333333331
83018ec114eee8641c97e08f7b4e926f,7f8c8b9c2ae27bf3300f670c3d478be8,delivered,2017.10.26 15:54,telephony,voucher,1,14.44,3.2243,0.08333333333333333,1.2033333333333331
83018ec114eee8641c97e08f7b4e926f,7f8c8b9c2ae27bf3300f670c3d478be8,delivered,2017.10.26 15:54,telephony,credit_card,1,14.44,3.2243,0.08333333333333333,1.2033333333333331
7aad0379bac4fe5dcb0a97650eaf957d,47fe922e79ee75abc08ee8a081c80958,delivered,2017.10.26 17:00,electronics,boleto,1,,3.0609,0.08333333333333333,
1534abac962760cbb058568f7dffc105,b846ef8789f3c1086d7777b1c575688f,delivered,2017.10.26 22:24,garden_tools,credit_card,2,17.0981,9.595,0.16666666666666666,2.849683333333333
b0f4af5c1b06e24fef510703bfe9f0a6,8e1ec396e317ff4c82a03ce16a0c3eb3,delivered,2017.10.27 15:21,perfumery,credit_card,3,27.075,4.142,0.25,6.76875
d63ca971879bcbc2bc28cb2b4a8d1c52,927f0faa2744e1cdf9e41f695584615a,delivered,2017.10.27 17:42,garden_tools,boleto,1,17.0981,4.9875,0.08333333333333333,1.4248416666666666
2a4390df447b55c9fc49b6b97a786292,06ee4dba2450f13783c438648931931c,delivered,2017.10.29 15:26,health_beauty,credit_card,3,17.0981,1.7936,0.25,4.274525
213ede0c70c581ede2b365194da6d2fe,21119651f4644d55f2b8dc4221623047,delivered,2017.10.3 12:44,garden_tools,credit_card,2,18.81,7.8052,0.16666666666666666,3.135
e957b106ffd9736003e8249630634a04,b0b20ec1d0a78467f48fa124af23ad81,delivered,2017.10.3 15:51,garden_tools,credit_card,0,18.81,13.9726,0.0,0.0
ea7e528106f7ea156423a2cbafd75bc2,8d81bf44bb2e36dbfab5353d8b683420,delivered,2017.10.3 21:02,garden_tools,boleto,1,18.81,7.8052,0.08333333333333333,1.5675
aac83029cedfde867c3b10c7762d84cd,e0914eefae8c413678da6e1c5fbb1ca2,delivered,2017.10.3 23:55,garden_tools,credit_card,2,18.81,6.4695,0.16666666666666666,3.135
52cb69feb3ca641836c8150716a8d2d7,38dcf8cf731c02ce3c72c5279307dee9,delivered,2017.10.3 2:20,baby,boleto,1,20.8981,5.1699,0.08333333333333333,1.7415083333333332
7ac3402986077088fc8185e65ec5c7b1,c71aa5eeaeb9279b09bb725f6a2c8cd3,delivered,2017.10.31 20:17,garden_tools,credit_card,8,17.0981,2.8557,0.6666666666666666,11.398733333333332
7ac3402986077088fc8185e65ec5c7b1,c71aa5eeaeb9279b09bb725f6a2c8cd3,delivered,2017.10.31 20:17,garden_tools,credit_card,0,17.0981,2.8557,0.0,0.0
7ac3402986077088fc8185e65ec5c7b1,c71aa5eeaeb9279b09bb725f6a2c8cd3,delivered,2017.10.31 20:17,garden_tools,credit_card,0,17.0981,2.8557,0.0,0.0
53d2e274628757ebe6882d41339d46af,1fff5bd495b4e1ccb35d4a2b51520803,delivered,2017.10.4 19:43,garden_tools,credit_card,2,,8.7381,0.16666666666666666,
e85cc7bf67b73e1700ee99b800496267,55770885623f29be5cca70c94523333b,delivered,2017.10.5 1:00,health_beauty,credit_card,0,17.0981,,0.0,0.0
e0e79f987715dab211e5e31e5e9c95e8,1130a7b0de3b712d1025595e41893015,delivered,2017.10.7 11:52,garden_tools,credit_card,2,18.81,,0.16666666666666666,3.135
9cac3ad2924225c89642ac6a44f5e62e,9e1fbcf787afe799fca67df3cbd7e324,delivered,2017.10.8 11:39,toys,credit_card,0,7.2675,3.0609,0.0,0.0
2f126b65184ad1af3f36fcbf07ae078c,dfa2bf31dd8d1c1a393ee8420947334d,delivered,2017.10.8 16:45,health_beauty,credit_card,0,17.0981,1.7936,0.0,0.0
f585ab48a4d0027744dd2912cb42a2cb,133d446a88638f9aa5aac7f8c5e5164b,delivered,2017.10.8 18:04,garden_tools,credit_card,10,18.81,7.8052,0.8333333333333334,15.674999999999999
f585ab48a4d0027744dd2912cb42a2cb,133d446a88638f9aa5aac7f8c5e5164b,delivered,2017.10.8 18:04,garden_tools,credit_card,10,18.81,7.8052,0.8333333333333334,15.674999999999999
a93735055445ed9a73d81caa09196c28,f4c8e771644395dea2f5dd68c227794f,delivered,2017.10.8 21:38,health_beauty,credit_card,10,17.0981,,0.8333333333333334,14.248416666666666
0dfedf3d432d2cdca59a3ef16b313db6,d6051fb16ae9b4c283f2c9342ed1ae87,delivered,2017.10.9 19:27,health_beauty,boleto,1,,6.8305,0.08333333333333333,
0d2d1445891e7aba669fa2069d695601,739ee2d2d5960609ad780937fd9fa282,delivered,2017.10.9 19:54,toys,boleto,1,7.2675,2.565,0.08333333333333333,0.605625
99a50db34d17b1f845a8ea04de3e747d,075b39e18f6c41df500a6ae613a735da,delivered,2017.10.9 8:16,garden_tools,credit_card,2,18.81,8.7381,0.16666666666666666,3.135
786a54ce0cf9dab273f41727d56f96ec,470cff54aa86be3ce142cc8406ad2084,delivered,2017.11.1 20:10,garden_tools,credit_card,1,18.81,4.37,0.08333333333333333,1.5675
786a54ce0cf9dab273f41727d56f96ec,470cff54aa86be3ce142cc8406ad2084,delivered,2017.11.1 20:10,garden_tools,credit_card,1,,4.37,0.08333333333333333,
1634d04100d187e0f985f2eb2909cba1,1a3776751ed3dcf149859b769566fe0c,delivered,2017.11.11 12:47,health_beauty,credit_card,5,17.0981,2.9241,0.4166666666666667,7.124208333333333
c76a6443089b04febab166dd0156c5f0,c116c6d91212370ed7f5ee7313986c5e,delivered,2017.11.11 14:10,garden_tools,credit_card,2,18.81,8.7381,0.16666666666666666,3.135
ecd8062fbfcffa53761ca8b8a5f9b01d,ceb884f66ec83a3d90578d492c89a137,delivered,2017.11.11 20:39,health_beauty,credit_card,8,17.0981,3.1141,0.6666666666666666,11.398733333333332
b547355b98adcc9a318e3c1c386fc737,d35089bfbf0f2268fe911190d655cbc5,delivered,2017.11.12 20:19,health_beauty,credit_card,1,,2.9241,0.08333333333333333,
e19a5e9d32cf69f1a9dbb6422bde3623,29ad2ec77814bb6829ad6212b904fd75,delivered,2017.11.13 16:44,health_beauty,boleto,1,17.0981,6.8305,0.08333333333333333,1.4248416666666666
038345c4a9d21c17180f2f77e1701c69,a6e22c9df7242208bd27554da4b6ee97,delivered,2017.11.13 19:55,garden_tools,credit_card,2,18.81,6.2852,0.16666666666666666,3.135
cc3de1b196170ae020cf79cde9883058,e1be54348f99cd564abe01493dbb0a69,delivered,2017.11.13 20:04,garden_tools,boleto,1,18.81,7.8052,0.08333333333333333,1.5675
f9b40a110c92bdd1cd9c0ca5b73d9d51,1dd775750ce8919fc542b8d1430802db,delivered,2017.11.14 20:00,garden_tools,credit_card,1,17.0981,8.5671,0.08333333333333333,1.4248416666666666
d5bd0af0e37b739b88fa363a30301220,c611a87152a511b73b2b6d639cea5034,delivered,2017.11.15 16:28,perfumery,credit_card,2,20.881,2.7588,0.16666666666666666,3.4801666666666664
b5f56117710e9df5dce93947115ad4c7,76b93945513e8287e71785d2c9c0f148,delivered,2017.11.15 17:32,stationery,credit_card,1,3.781,1.4782,0.08333333333333333,0.3150833333333333
4e0d44809a2f13a874d59c6893144c26,b33b9e91b141710fea31cc692dd293e9,delivered,2017.11.15 18:51,garden_tools,credit_card,4,17.0981,8.5671,0.3333333333333333,5.699366666666666
2d656749f55e9781665b9c467e55764a,cbe5be475ea71afedf8d26de3ee7fe85,delivered,2017.11.15 9:18,garden_tools,credit_card,1,18.81,6.2852,0.08333333333333333,1.5675
088a21dbb29d74a07738fb93a96b507a,fd04c6764e22cc8daca7064ed73fdf6c,delivered,2017.11.16 13:40,garden_tools,boleto,1,17.0981,-9.595,0.08333333333333333,1.4248416666666666
088a21dbb29d74a07738fb93a96b507a,fd04c6764e22cc8daca7064ed73fdf6c,delivered,2017.11.16 13:40,garden_tools,boleto,1,,9.595,0.08333333333333333,
088a21dbb29d74a07738fb93a96b507a,fd04c6764e22cc8daca7064ed73fdf6c,delivered,2017.11.16 13:40,garden_tools,boleto,1,17.0981,9.595,0.08333333333333333,1.4248416666666666
9ca767bff71e0db7ad334bde5f300c2a,17f0bf3ee55a47f1300daff51d479b1e,delivered,2017.11.16 17:02,health_beauty,credit_card,6,17.0981,3.1141,0.5,8.54905
60a28eb91eb313b6113313511e38a87d,1b324631d216d08777a7e14bf1dbd008,delivered,2017.11.16 19:37,garden_tools,boleto,1,17.0981,8.5671,0.08333333333333333,1.4248416666666666
8ac178356c346ebe393c8a54ae38ea3a,5a87d99b3d3b84811076c7a1c5bb54c5,delivered,2017.11.16 21:14,garden_tools,credit_card,4,17.0981,8.5671,0.3333333333333333,5.699366666666666
18559e87fe804301f0a0571a740d3611,04c4d353462fcfaab210de05d1870910,delivered,2017.11.17 19:42,perfumery,boleto,1,20.881,2.9488,0.08333333333333333,1.7400833333333332
b7994d35101970f5e1a4621fe05cc1e9,79c07db4dd2ebdf63826672146b15128,delivered,2017.11.17 19:48,health_beauty,credit_card,3,17.0981,1.7936,0.25,4.274525
0a45b0373a9b1178357bb9d93243ed18,5e47108744501cc098879b44a9252a03,delivered,2017.11.17 20:01,bed_bath_table,boleto,1,3.401,2.2515,0.08333333333333333,0.28341666666666665
2b2021afc839498368ab00d64c9f1912,1267bc0a6f110e3e057dd92eb0163c61,delivered,2017.11.17 22:22,baby,credit_card,3,,6.0553,0.25,
b53273dc08d42154a427ce58148a7664,ab4c9e7ca64df4b924904624092ddeb7,delivered,2017.11.17 6:22,garden_tools,boleto,1,17.0981,8.5671,0.08333333333333333,1.4248416666666666
b014baa6612826328ffeeb79fd3fa596,bbe745a98d9525399573bfb082bca172,delivered,2017.11.18 17:22,garden_tools,credit_card,0,18.81,6.2852,0.0,0.0
b014baa6612826328ffeeb79fd3fa596,bbe745a98d9525399573bfb082bca172,delivered,2017.11.18 17:22,garden_tools,credit_card,5,18.81,6.2852,0.4166666666666667,7.8374999999999995
949d5b44dbf5de918fe9c16f97b45f8a,f88197465ea7920adcdbec7375364d82,delivered,2017.11.18 19:28,pet_shop,credit_card,1,8.55,5.168,0.08333333333333333,0.7125
cd1ddd0a998b40f3335a4b6d9af53e7f,e283981fdc7530910844d1c8ccd4c9f2,delivered,2017.11.18 20:15,baby,credit_card,1,22.7981,5.1832,0.08333333333333333,1.8998416666666667
cd1ddd0a998b40f3335a4b6d9af53e7f,e283981fdc7530910844d1c8ccd4c9f2,delivered,2017.11.18 20:15,baby,voucher,1,22.7981,5.1832,0.08333333333333333,1.8998416666666667
5e4c2650ce74cf8e53093dbc89e6d2ae,e27db3ee3d1ff00e1e944f1c327f20f0,delivered,2017.11.18 23:42,health_beauty,credit_card,0,17.0981,3.6423,0.0,0.0
4686f1048cd093ff48fc17f4bf214a33,be125d5a46255820dd98b83d4c7c5db5,delivered,2017.11.18 2:28,perfumery,credit_card,0,20.881,2.9488,0.0,0.0
42873babe11a5362e2b59e1bf80fbd92,3ec4d59cd0d003ac1da03b3c5fe970f2,delivered,2017.11.19 8:16,telephony,credit_card,0,5.3181,3.3497,0.0,0.0
cba6625a547cd5ad8a968733b3e23d8d,3cf092136e989db3a73751c5de94d633,delivered,2017.11.2 21:14,health_beauty,credit_card,8,17.0981,1.7936,0.6666666666666666,11.398733333333332
79b8758142105381b27a6b990f80bf3d,504abb58c38286d2cd8bb36f4939dbe1,delivered,2017.11.20 11:45,toys,credit_card,3,,3.4048,0.25,
38291bcab22211eb312fd02756c288c1,a63bb59ba24b8048df8549dd217a586c,delivered,2017.11.20 12:50,garden_tools,credit_card,3,17.0981,8.5671,0.25,4.274525
85ce859fd6dc634de8d2f1e290444043,059f7fc5719c7da6cbafe370971a8d70,delivered,2017.11.21 0:03,bed_bath_table,credit_card,0,3.401,2.2515,0.0,0.0
82daccb8bfc3bb76bc1616a4f22c3cb1,d47e69f46624eccc55b349af80fc4c53,delivered,2017.11.22 23:26,health_beauty,credit_card,4,17.0981,3.6423,0.3333333333333333,5.699366666666666
d1ec7466f63d4130fa5536cc1cc69229,a7dac20486c0e91d1e34ae9f1c92cde8,delivered,2017.11.23 16:22,health_beauty,credit_card,4,17.0981,3.6423,0.3333333333333333,5.699366666666666
b7a77aac1be341d2f9009b231cd3b4e8,e43558b2abdd406058436512ebe8b58c,delivered,2017.11.23 21:15,baby,credit_card,10,22.7981,,0.8333333333333334,18.998416666666667
dfc13c88dea9f7f4169aa827c7d434ff,d4d2af2131029c90e9e447e97da69a79,delivered,2017.11.24 0:28,health_beauty,credit_card,10,17.0981,2.9241,0.8333333333333334,14.248416666666666
c000556923c9e9f96eb1121213f153b0,e630c8a8b546a3a6486ccdca9cc6eb0a,delivered,2017.11.24 14:22,health_beauty,credit_card,9,17.0981,1.7936,0.75,12.823574999999998
695a0091620b9e01ecc38829ad3e71f8,3e8dcff7fc6b8d9c51af4551fd4af25c,delivered,2017.11.24 14:22,perfumery,credit_card,3,9.101,2.869,0.25,2.27525
bfe45a2590b88a391d11454e70a7d984,daf9c315a3cccc94ac74f780fafcdeb7,delivered,2017.11.24 15:44,health_beauty,credit_card,3,17.0981,2.4643,0.25,4.274525
6501b8706ad91690114d2f5cb00a02a5,43a7dec98e9ec118d59b430191944a29,delivered,2017.11.24 15:51,garden_tools,debit_card,1,18.81,6.2852,0.08333333333333333,1.5675
b48b94de3dabf70f47dc9c149817eae7,e90cc0e61fa7f47c18252d0dc0881bb6,delivered,2017.11.24 18:05,health_beauty,credit_card,0,17.0981,,0.0,0.0
f29ed23870e462400821ca91606348a1,71188f24ebdbaa24c728be8cf2540500,delivered,2017.11.24 18:36,health_beauty,credit_card,5,17.0981,6.8305,0.4166666666666667,7.124208333333333
c762b7683314cc1cf880475f78aa3821,79c4c03824db69d2f61c1e8d8ec24443,delivered,2017.11.24 18:37,garden_tools,credit_card,2,17.0981,,0.16666666666666666,2.849683333333333
ed601eaed5611e4ce24cfb482cf2b7b3,a82bdf553fadc78cde56ecc961376472,delivered,2017.11.24 19:29,health_beauty,boleto,1,,2.4643,0.08333333333333333,
49339749b24288f34c827ba8f470a1e2,1e25825127b762cf429607fb83d14e32,delivered,2017.11.24 20:26,perfumery,credit_card,3,9.101,2.869,0.25,2.27525
efc8b173642cd53d1dc2033b47dbe9f8,bbf257c74411e54169f2f91ce1b9aad9,delivered,2017.11.24 21:19,baby,credit_card,5,7.505,3.1901,0.4166666666666667,3.127083333333333
52eb8ce94864a3bb1be410a545f9ed4c,4aa0005ef4b8cb5ce874a4a86b36ed05,delivered,2017.11.24 23:37,bed_bath_table,credit_card,1,3.401,2.2515,0.08333333333333333,0.28341666666666665
52eb8ce94864a3bb1be410a545f9ed4c,4aa0005ef4b8cb5ce874a4a86b36ed05,delivered,2017.11.24 23:37,bed_bath_table,voucher,1,3.401,2.2515,0.08333333333333333,0.28341666666666665
52eb8ce94864a3bb1be410a545f9ed4c,4aa0005ef4b8cb5ce874a4a86b36ed05,delivered,2017.11.24 23:37,bed_bath_table,voucher,1,3.401,2.2515,0.08333333333333333,0.28341666666666665
52eb8ce94864a3bb1be410a545f9ed4c,4aa0005ef4b8cb5ce874a4a86b36ed05,delivered,2017.11.24 23:37,bed_bath_table,credit_card,0,3.401,2.2515,0.0,0.0
52eb8ce94864a3bb1be410a545f9ed4c,4aa0005ef4b8cb5ce874a4a86b36ed05,delivered,2017.11.24 23:37,bed_bath_table,credit_card,0,3.401,2.2515,0.0,0.0
52eb8ce94864a3bb1be410a545f9ed4c,4aa0005ef4b8cb5ce874a4a86b36ed05,delivered,2017.11.24 23:37,bed_bath_table,voucher,0,3.401,2.2515,0.0,0.0
b2a7488d3bfedd8a8abd53fff6127807,4596b32d78313ebf60d4b14a6a95ff87,delivered,2017.11.24 7:04,toys,credit_card,1,7.2675,3.0609,0.08333333333333333,0.605625
b2a7488d3bfedd8a8abd53fff6127807,4596b32d78313ebf60d4b14a6a95ff87,delivered,2017.11.24 7:04,toys,credit_card,1,7.2675,3.0609,0.08333333333333333,0.605625
415c757c7bfdcb97055fb594b1672748,62c2c4e5b154ee57a365a112c97f9a65,delivered,2017.11.25 15:20,garden_tools,credit_card,1,18.81,,0.08333333333333333,1.5675
c182056c231712791b448f605cc15589,1df542b40460b46d1dacf23ef66bf3e8,delivered,2017.11.25 18:50,health_beauty,credit_card,1,17.0981,2.9241,0.08333333333333333,1.4248416666666666
3ffd7375839be4547d1c419c90403c27,b062e21ddddbe16aeb797c181e1781e1,delivered,2017.11.25 21:39,bed_bath_table,credit_card,5,3.401,2.2515,0.4166666666666667,1.4170833333333333
3ffd7375839be4547d1c419c90403c27,b062e21ddddbe16aeb797c181e1781e1,delivered,2017.11.25 21:39,bed_bath_table,credit_card,5,3.401,2.2515,0.4166666666666667,1.4170833333333333
54889af87c9d52034e56647c18e0fc8d,8a90ed699497824a81e94d090da7e70b,delivered,2017.11.25 8:10,health_beauty,boleto,1,,,0.08333333333333333,
fe4979a6778e2fa4ae731cbe532d30e0,be61ffcaa65d9f2e8536c198f314c3a7,shipped,2017.11.26 13:36,health_beauty,credit_card,2,17.0981,2.9241,0.16666666666666666,2.849683333333333
9e0c2694cab5339938c2899355feef83,344182e4ddfad3df86e699ebec644ad6,delivered,2017.11.26 17:35,garden_tools,debit_card,1,5.681,2.8709,0.08333333333333333,0.47341666666666665
9b85bbefeeacfebc3ff603d20511734f,7f4f07b97783e894fccff9d72e0988b3,delivered,2017.11.27 10:32,perfumery,credit_card,0,20.881,3.0799,0.0,0.0
90baa6d3d361db0998df0ce29f002777,d1ce97e059738b228faa1e4ad83b860b,delivered,2017.11.27 18:09,garden_tools,credit_card,10,,6.2852,0.8333333333333334,
