order_id,customer_id,order_status,order_purchase_timestamp,product_category,payment_method,installments,item_price_usd,shipping_cost_usd,is_weekend,installment_duration_type
53d2e274628757ebe6882d41339d46af,1fff5bd495b4e1ccb35d4a2b51520803,delivered,2017-10-04 19:43:00,garden_tools,credit_card,2,30.305832309582303,8.7381,False,단기
9cac3ad2924225c89642ac6a44f5e62e,9e1fbcf787afe799fca67df3cbd7e324,delivered,2017-10-08 11:39:00,toys,credit_card,0,7.2675,3.0609,True,일시불
2f126b65184ad1af3f36fcbf07ae078c,dfa2bf31dd8d1c1a393ee8420947334d,delivered,2017-10-08 16:45:00,health_beauty,credit_card,0,17.0981,1.7936,True,일시불
f585ab48a4d0027744dd2912cb42a2cb,133d446a88638f9aa5aac7f8c5e5164b,delivered,2017-10-08 18:04:00,garden_tools,credit_card,10,18.81,7.8052,True,장기
f585ab48a4d0027744dd2912cb42a2cb,133d446a88638f9aa5aac7f8c5e5164b,delivered,2017-10-08 18:04:00,garden_tools,credit_card,10,18.81,7.8052,True,장기
0dfedf3d432d2cdca59a3ef16b313db6,d6051fb16ae9b4c283f2c9342ed1ae87,delivered,2017-10-09 19:27:00,health_beauty,boleto,1,30.305832309582303,6.8305,False,단기
0d2d1445891e7aba669fa2069d695601,739ee2d2d5960609ad780937fd9fa282,delivered,2017-10-09 19:54:00,toys,boleto,1,7.2675,2.565,False,단기
99a50db34d17b1f845a8ea04de3e747d,075b39e18f6c41df500a6ae613a735da,delivered,2017-10-09 08:16:00,garden_tools,credit_card,2,18.81,8.7381,False,단기
786a54ce0cf9dab273f41727d56f96ec,470cff54aa86be3ce142cc8406ad2084,delivered,2017-11-01 20:10:00,garden_tools,credit_card,1,18.81,4.37,False,단기
786a54ce0cf9dab273f41727d56f96ec,470cff54aa86be3ce142cc8406ad2084,delivered,2017-11-01 20:10:00,garden_tools,credit_card,1,30.305832309582303,4.37,False,단기
1634d04100d187e0f985f2eb2909cba1,1a3776751ed3dcf149859b769566fe0c,delivered,2017-11-11 12:47:00,health_beauty,credit_card,5,17.0981,2.9241,True,장기
c76a6443089b04febab166dd0156c5f0,c116c6d91212370ed7f5ee7313986c5e,delivered,2017-11-11 14:10:00,garden_tools,credit_card,2,18.81,8.7381,True,단기
ecd8062fbfcffa53761ca8b8a5f9b01d,ceb884f66ec83a3d90578d492c89a137,delivered,2017-11-11 20:39:00,health_beauty,credit_card,8,17.0981,3.1141,True,장기
b547355b98adcc9a318e3c1c386fc737,d35089bfbf0f2268fe911190d655cbc5,delivered,2017-11-12 20:19:00,health_beauty,credit_card,1,30.305832309582303,2.9241,True,단기
e19a5e9d32cf69f1a9dbb6422bde3623,29ad2ec77814bb6829ad6212b904fd75,delivered,2017-11-13 16:44:00,health_beauty,boleto,1,17.0981,6.8305,False,단기
038345c4a9d21c17180f2f77e1701c69,a6e22c9df7242208bd27554da4b6ee97,delivered,2017-11-13 19:55:00,garden_tools,credit_card,2,18.81,6.2852,False,단기
cc3de1b196170ae020cf79cde9883058,e1be54348f99cd564abe01493dbb0a69,delivered,2017-11-13 20:04:00,garden_tools,boleto,1,18.81,7.8052,False,단기
f9b40a110c92bdd1cd9c0ca5b73d9d51,1dd775750ce8919fc542b8d1430802db,delivered,2017-11-14 20:00:00,garden_tools,credit_card,1,17.0981,8.5671,False,단기
d5bd0af0e37b739b88fa363a30301220,c611a87152a511b73b2b6d639cea5034,delivered,2017-11-15 16:28:00,perfumery,credit_card,2,20.881,2.7588,False,단기
4e0d44809a2f13a874d59c6893144c26,b33b9e91b141710fea31cc692dd293e9,delivered,2017-11-15 18:51:00,garden_tools,credit_card,4,17.0981,8.5671,False,장기
2d656749f55e9781665b9c467e55764a,cbe5be475ea71afedf8d26de3ee7fe85,delivered,2017-11-15 09:18:00,garden_tools,credit_card,1,18.81,6.2852,False,단기
088a21dbb29d74a07738fb93a96b507a,fd04c6764e22cc8daca7064ed73fdf6c,delivered,2017-11-16 13:40:00,garden_tools,boleto,1,30.305832309582303,8.8889125,False,단기
088a21dbb29d74a07738fb93a96b507a,fd04c6764e22cc8daca7064ed73fdf6c,delivered,2017-11-16 13:40:00,garden_tools,boleto,1,17.0981,8.8889125,False,단기
9ca767bff71e0db7ad334bde5f300c2a,17f0bf3ee55a47f1300daff51d479b1e,delivered,2017-11-16 17:02:00,health_beauty,credit_card,6,17.0981,3.1141,False,장기
60a28eb91eb313b6113313511e38a87d,1b324631d216d08777a7e14bf1dbd008,delivered,2017-11-16 19:37:00,garden_tools,boleto,1,17.0981,8.5671,False,단기
8ac178356c346ebe393c8a54ae38ea3a,5a87d99b3d3b84811076c7a1c5bb54c5,delivered,2017-11-16 21:14:00,garden_tools,credit_card,4,17.0981,8.5671,False,장기
18559e87fe804301f0a0571a740d3611,04c4d353462fcfaab210de05d1870910,delivered,2017-11-17 19:42:00,perfumery,boleto,1,20.881,2.9488,False,단기
b7994d35101970f5e1a4621fe05cc1e9,79c07db4dd2ebdf63826672146b15128,delivered,2017-11-17 19:48:00,health_beauty,credit_card,3,17.0981,1.7936,False,단기
2b2021afc839498368ab00d64c9f1912,1267bc0a6f110e3e057dd92eb0163c61,delivered,2017-11-17 22:22:00,baby,credit_card,3,30.305832309582303,6.0553,False,단기
b53273dc08d42154a427ce58148a7664,ab4c9e7ca64df4b924904624092ddeb7,delivered,2017-11-17 06:22:00,garden_tools,boleto,1,17.0981,8.5671,False,단기
b014baa6612826328ffeeb79fd3fa596,bbe745a98d9525399573bfb082bca172,delivered,2017-11-18 17:22:00,garden_tools,credit_card,0,18.81,6.2852,True,일시불
b014baa6612826328ffeeb79fd3fa596,bbe745a98d9525399573bfb082bca172,delivered,2017-11-18 17:22:00,garden_tools,credit_card,5,18.81,6.2852,True,장기
949d5b44dbf5de918fe9c16f97b45f8a,f88197465ea7920adcdbec7375364d82,delivered,2017-11-18 19:28:00,pet_shop,credit_card,1,8.55,5.168,True,단기
cd1ddd0a998b40f3335a4b6d9af53e7f,e283981fdc7530910844d1c8ccd4c9f2,delivered,2017-11-18 20:15:00,baby,credit_card,1,22.7981,5.1832,True,단기
cd1ddd0a998b40f3335a4b6d9af53e7f,e283981fdc7530910844d1c8ccd4c9f2,delivered,2017-11-18 20:15:00,baby,voucher,1,22.7981,5.1832,True,단기
5e4c2650ce74cf8e53093dbc89e6d2ae,e27db3ee3d1ff00e1e944f1c327f20f0,delivered,2017-11-18 23:42:00,health_beauty,credit_card,0,17.0981,3.6423,True,일시불
4686f1048cd093ff48fc17f4bf214a33,be125d5a46255820dd98b83d4c7c5db5,delivered,2017-11-18 02:28:00,perfumery,credit_card,0,20.881,2.9488,True,일시불
42873babe11a5362e2b59e1bf80fbd92,3ec4d59cd0d003ac1da03b3c5fe970f2,delivered,2017-11-19 08:16:00,telephony,credit_card,0,5.3181,3.3497,True,일시불
cba6625a547cd5ad8a968733b3e23d8d,3cf092136e989db3a73751c5de94d633,delivered,2017-11-02 21:14:00,health_beauty,credit_card,8,17.0981,1.7936,False,장기
79b8758142105381b27a6b990f80bf3d,504abb58c38286d2cd8bb36f4939dbe1,delivered,2017-11-20 11:45:00,toys,credit_card,3,30.305832309582303,3.4048,False,단기
38291bcab22211eb312fd02756c288c1,a63bb59ba24b8048df8549dd217a586c,delivered,2017-11-20 12:50:00,garden_tools,credit_card,3,17.0981,8.5671,False,단기
82daccb8bfc3bb76bc1616a4f22c3cb1,d47e69f46624eccc55b349af80fc4c53,delivered,2017-11-22 23:26:00,health_beauty,credit_card,4,17.0981,3.6423,False,장기
d1ec7466f63d4130fa5536cc1cc69229,a7dac20486c0e91d1e34ae9f1c92cde8,delivered,2017-11-23 16:22:00,health_beauty,credit_card,4,17.0981,3.6423,False,장기
dfc13c88dea9f7f4169aa827c7d434ff,d4d2af2131029c90e9e447e97da69a79,delivered,2017-11-24 00:28:00,health_beauty,credit_card,10,17.0981,2.9241,False,장기
c000556923c9e9f96eb1121213f153b0,e630c8a8b546a3a6486ccdca9cc6eb0a,delivered,2017-11-24 14:22:00,health_beauty,credit_card,9,17.0981,1.7936,False,장기
695a0091620b9e01ecc38829ad3e71f8,3e8dcff7fc6b8d9c51af4551fd4af25c,delivered,2017-11-24 14:22:00,perfumery,credit_card,3,9.101,2.869,False,단기
bfe45a2590b88a391d11454e70a7d984,daf9c315a3cccc94ac74f780fafcdeb7,delivered,2017-11-24 15:44:00,health_beauty,credit_card,3,17.0981,2.4643,False,단기
6501b8706ad91690114d2f5cb00a02a5,43a7dec98e9ec118d59b430191944a29,delivered,2017-11-24 15:51:00,garden_tools,debit_card,1,18.81,6.2852,False,단기
f29ed23870e462400821ca91606348a1,71188f24ebdbaa24c728be8cf2540500,delivered,2017-11-24 18:36:00,health_beauty,credit_card,5,17.0981,6.8305,False,장기
ed601eaed5611e4ce24cfb482cf2b7b3,a82bdf553fadc78cde56ecc961376472,delivered,2017-11-24 19:29:00,health_beauty,boleto,1,30.305832309582303,2.4643,False,단기
49339749b24288f34c827ba8f470a1e2,1e25825127b762cf429607fb83d14e32,delivered,2017-11-24 20:26:00,perfumery,credit_card,3,9.101,2.869,False,단기
efc8b173642cd53d1dc2033b47dbe9f8,bbf257c74411e54169f2f91ce1b9aad9,delivered,2017-11-24 21:19:00,baby,credit_card,5,7.505,3.1901,False,장기
b2a7488d3bfedd8a8abd53fff6127807,4596b32d78313ebf60d4b14a6a95ff87,delivered,2017-11-24 07:04:00,toys,credit_card,1,7.2675,3.0609,False,단기
b2a7488d3bfedd8a8abd53fff6127807,4596b32d78313ebf60d4b14a6a95ff87,delivered,2017-11-24 07:04:00,toys,credit_card,1,7.2675,3.0609,False,단기
c182056c231712791b448f605cc15589,1df542b40460b46d1dacf23ef66bf3e8,delivered,2017-11-25 18:50:00,health_beauty,credit_card,1,17.0981,2.9241,True,단기
fe4979a6778e2fa4ae731cbe532d30e0,be61ffcaa65d9f2e8536c198f314c3a7,shipped,2017-11-26 13:36:00,health_beauty,credit_card,2,17.0981,2.9241,True,단기
9e0c2694cab5339938c2899355feef83,344182e4ddfad3df86e699ebec644ad6,delivered,2017-11-26 17:35:00,garden_tools,debit_card,1,5.681,2.8709,True,단기
9b85bbefeeacfebc3ff603d20511734f,7f4f07b97783e894fccff9d72e0988b3,delivered,2017-11-27 10:32:00,perfumery,credit_card,0,20.881,3.0799,False,일시불
90baa6d3d361db0998df0ce29f002777,d1ce97e059738b228faa1e4ad83b860b,delivered,2017-11-27 18:09:00,garden_tools,credit_card,10,30.305832309582303,6.2852,False,장기
6bac466acd309707eec8a7db441a4e57,cec95d0ac6407b8ee8f5a56c45dfcfec,delivered,2017-11-27 20:21:00,health_beauty,credit_card,2,17.0981,3.1141,False,단기
382fe4c08d9dc3aec94cd1aeca20b992,625ebee3bb8680d39f443c840f5afdaf,delivered,2017-11-27 22:00:00,electronics,boleto,1,6.631,1.7746,False,단기
39559fcf9796220ee34c01c473d42cb0,bc7398b02f14bcd3a5181e6a9b50c5de,delivered,2017-11-27 22:39:00,perfumery,credit_card,0,20.881,1.7366,False,일시불
a885450c26922878599a0e8ab1bb0569,e43db3527104ef53e7cfdbc0b99b4fc5,delivered,2017-11-27 08:53:00,bed_bath_table,credit_card,1,3.781,2.869,False,단기
cbfe74ef856d2073108d99d7c6407e80,8ec31207d29ab8044ced7bfbc6595c3f,delivered,2017-11-28 15:05:00,perfumery,credit_card,3,20.881,1.7366,False,단기
dc8a9d1dc88367aef471e8e810c16ec9,229a82acdfc80e86ad990006c332e0d5,delivered,2017-11-28 15:26:00,telephony,boleto,1,14.44,2.2857,False,단기
2f09ad56037ff5a057894d9969774c1f,568ae62594aff679d94393aaebfbc3b4,delivered,2017-11-28 19:57:00,health_beauty,credit_card,6,30.305832309582303,3.458,False,장기
8169b187d385c4c6c5bcfede16d5a437,8a9da9c94cf6fe562889cf755b39f946,delivered,2017-11-28 21:33:00,health_beauty,credit_card,2,17.0981,3.458,False,단기
a1c5b8eba637b48817627f4713aa7ec6,3868c59da4413ad3992665dd89cc56f6,delivered,2017-11-29 11:20:00,health_beauty,credit_card,6,17.0981,2.9241,False,장기
f5c91344312b1179054ff03d56905ac1,acd6d873b87903bf2df580186eee89b2,delivered,2017-11-29 04:09:00,health_beauty,credit_card,0,17.0981,1.7936,False,일시불
8277c9870ca20fd07d7d1a77992dc20d,7a39cda163dbcda9f639cc2902adc6d0,delivered,2017-11-30 10:34:00,auto,credit_card,0,26.695,4.427,False,일시불
496e132afac00fbb1272944c4c0c1d49,1aa1b1381dad7ebce4929e76ab28c229,delivered,2017-11-30 13:33:00,health_beauty,credit_card,0,17.0981,2.9241,False,일시불
55d4ac8ab9f932ba5badbf6088b9a1c3,5342683414d08cd3656392950ecd915b,delivered,2017-11-04 14:36:00,perfumery,credit_card,0,27.075,2.375,True,일시불
a5dcc015b748b353c2ddfb0939d36c58,289fd418dcc325a3820763155a982c51,delivered,2017-11-05 22:08:00,garden_tools,credit_card,10,18.81,6.2852,True,장기
a57b39b38d69680f2b3708ec611e8bff,ddcb940dd1491991528d482abe3c2d11,delivered,2017-11-06 14:40:00,perfumery,credit_card,5,27.075,4.142,False,장기
06c07d5b2696b9631375e2877c955b3b,5fb9d23a8af73d1d81be9447185a10f7,delivered,2017-11-06 18:08:00,garden_tools,credit_card,2,18.81,6.2852,False,단기
403ed75cff50b04645c2414360fff7b6,b998a8b305893c94ee5d60a8d79dfbf3,delivered,2017-11-06 08:23:00,auto,boleto,1,7.6,2.869,False,단기
31a8e53226ace9a58aef6b76fab4ff4d,4b35e80debf750d9d6a2c140596d5a4a,delivered,2017-11-07 11:50:00,baby,credit_card,5,7.505,2.869,False,장기
cd25a7c65029c84ae2f9ff0e4b968d0e,b5e5834e0ea55cdba7835b12c756f94b,delivered,2017-11-07 13:59:00,garden_tools,credit_card,5,18.81,7.8052,False,장기
5cc6d864fa9e1a90eaf5207737549ffc,8b574f4c72ba3539b5a1cfe2429352a4,delivered,2017-11-07 19:49:00,garden_tools,credit_card,1,18.81,6.2852,False,단기
5cc6d864fa9e1a90eaf5207737549ffc,8b574f4c72ba3539b5a1cfe2429352a4,delivered,2017-11-07 19:49:00,garden_tools,credit_card,1,18.81,6.2852,False,단기
dede3c730917196be4447afe5e985528,9fb2a50e1626149875659631f35851a3,delivered,2017-11-07 22:51:00,health_beauty,credit_card,4,17.0981,1.7936,False,장기
5e539665f1f68fe6afeedd57ecf888ab,831eccb6e48b600352b2d8f2aceb3725,delivered,2017-11-07 08:01:00,auto,credit_card,1,28.101,4.4384,False,단기
ed547e006a962def50f36ec5cedbe46b,5faa97d81dd17e0a1d02cf6bc4186dc4,delivered,2017-11-09 19:46:00,electronics,boleto,1,6.631,2.8709,False,단기
33f45d9ef97405c50d2f7c3072bb063e,c058300229eabe9a229b24240bb3d934,delivered,2017-12-01 00:05:00,perfumery,credit_card,0,9.101,2.869,False,일시불
72c501775cf36e99076132aaee5ae9c0,6cc8f025e1b94225a79f478d3bcba65c,shipped,2017-12-01 12:39:00,perfumery,boleto,0,30.305832309582303,1.7138,False,일시불
c47f8d001b46c06bba495ae1b0ef2dfa,0a6a2c30e710204472adcd654bb7a662,delivered,2017-12-01 13:44:00,health_beauty,credit_card,8,17.0981,3.1141,False,장기
d2ff49a57446cba2b7cd5b8211d43db4,3c7c0817031460a455bb61fbc80515ee,delivered,2017-12-01 14:16:00,health_beauty,credit_card,2,17.0981,1.7936,False,단기
c07977513dd852f243fed5bdd4f04567,441e8f9ce668a66fc69c9026a92fa862,delivered,2017-12-10 18:26:00,garden_tools,credit_card,1,17.0981,8.5671,True,단기
c07977513dd852f243fed5bdd4f04567,441e8f9ce668a66fc69c9026a92fa862,delivered,2017-12-10 18:26:00,garden_tools,credit_card,1,17.0981,8.5671,True,단기
9280325355a6fe53fe67ef8c3418b638,ef3f67cacd6f5d2bfae5473c8cae4306,delivered,2017-12-11 17:44:00,toys,credit_card,2,7.2675,1.8886,False,단기
9fa4a5fa8da4a7ef50067bbbffdcf7a2,8f5669832169fa27323c99f919d7f4a2,delivered,2017-12-11 21:50:00,garden_tools,credit_card,2,18.81,6.2852,False,단기
dd8bf285d0c34ea29f502c4669d1a19d,5574d7d4f5bdc8e1c7cd5d7a1429a333,delivered,2017-12-12 13:01:00,perfumery,credit_card,6,22.42,1.7138,False,장기
94f1e81783b607dd10f270a0ceaf9d40,36a9fe16e0dccf8efd8b98fc7002378d,delivered,2017-12-12 13:09:00,health_beauty,credit_card,0,17.0981,2.9241,False,일시불
989225ba6d0ebd5873335f7e01de2ae7,816f8653d5361cbf94e58c33f2502a5c,delivered,2017-12-12 13:56:00,furniture_decor,credit_card,1,9.31,2.679,False,단기
958dd45b8baadaaa443efaee016cc145,e89debbc1154aa541f52f30aaf696538,delivered,2017-12-12 19:29:00,toys,credit_card,1,7.2675,3.0609,False,단기
