order_id,customer_id,order_status,order_purchase_timestamp,product_category,payment_method,installments,item_price_usd,shipping_cost_usd
9ad9351ae71f76e5eba268bb2f667959,fcb084dadc25471f119e59cfe794aa99,delivered,2018.2.2 12:06,perfumery,credit_card,2.0,22.401,2.9602
55d4ac8ab9f932ba5badbf6088b9a1c3,5342683414d08cd3656392950ecd915b,delivered,2017.11.4 14:36,perfumery,credit_card,,27.075,2.375
0aaa4cd49d3624258b908c2abdf189cc,73ff91e90f718f4e4b183053504f0265,delivered,2017.12.2 14:18,perfumery,credit_card,2.0,22.42,4.9609
d5bd0af0e37b739b88fa363a30301220,c611a87152a511b73b2b6d639cea5034,delivered,2017.11.15 16:28,perfumery,credit_card,2.0,20.881,2.7588
cbfe74ef856d2073108d99d7c6407e80,8ec31207d29ab8044ced7bfbc6595c3f,delivered,2017.11.28 15:05,perfumery,credit_card,3.0,20.881,1.7366
ab07b6c48672e9876b9f11c746d98d3e,b1d1ede48fb8245ecb50d744ecd46068,delivered,2018.2.6 17:15,perfumery,credit_card,6.0,22.401,
7e24e731800bb0c5a1c85658bd140da6,2ecabe3ee2fdf7a80ecd4c0a8121649e,delivered,2018.5.13 22:35,perfumery,credit_card,6.0,22.781,4.4346
f1e26a3e572b95d4a002309cc2ae18d7,2818329e7e6a36bf743c1ff39728cce7,delivered,2018.1.31 21:21,perfumery,credit_card,10.0,22.401,2.9602
cbc1313784eb82530ebe4cfe63900601,c37e82d43dfbaaf6fc5f7d4afae8a197,delivered,2018.6.11 21:42,perfumery,boleto,1.0,22.591,3.0267
40b36d6345e694ab69d96b2fe390ac48,2625bfe2272090a61821551e909c2aae,delivered,2018.3.28 23:21,perfumery,credit_card,3.0,22.363,3.3307
6906bd8a0a797598110b2144ee1122bc,4252f678e8d0025161ad595e73a2ac65,delivered,2018.5.8 14:32,perfumery,credit_card,1.0,22.781,2.9868
bf0b0091259a3839db4a335aa1b4c8dd,bdccd7d99b0a5094e9f43ee3a616869c,delivered,2018.5.5 16:10,perfumery,credit_card,4.0,22.781,1.6682
d543201a9b42a1402ff97e65b439a48b,971bf8f42a9f8cb3ead257854905b454,delivered,2018.8.21 10:00,perfumery,credit_card,,22.211,4.3225
d543201a9b42a1402ff97e65b439a48b,971bf8f42a9f8cb3ead257854905b454,delivered,2018.8.21 10:00,perfumery,credit_card,2.0,,
78037c5f4d9f1f7bab0207f22c4e92f1,ec8f2dcb080511771e52af7ca42117f5,delivered,2018.1.2 17:56,perfumery,credit_card,2.0,22.401,2.4377
78037c5f4d9f1f7bab0207f22c4e92f1,ec8f2dcb080511771e52af7ca42117f5,delivered,2018.1.2 17:56,perfumery,credit_card,2.0,22.401,2.4377
fc74153e0ac39bb68c8f8f9e4758f001,787c8dad81798b72c5ae7d0ed526192e,delivered,2018.4.12 12:40,perfumery,credit_card,3.0,22.363,9.7508
bb535f122a301b2b48f02befcedfcad5,5fa3e7405bd851a51f1e1aa56fc145a0,delivered,2017.8.3 11:36,perfumery,credit_card,2.0,27.075,2.9925
72adf8902a7ccd9b21ba70c84f2d53c4,79cb6eaafbdbcb9d443dd5ebd01e016c,delivered,2018.6.6 22:20,perfumery,boleto,1.0,22.781,3.5568
50c40cfcbb6ce3fca8d6f93698f41927,f27c88ecfbccedc0127c008cf5b2da0f,delivered,2018.6.9 9:30,perfumery,credit_card,2.0,22.781,2.9868
539e4c852e657b3cdf03f83c371853b1,2ca8f68dd5c950c950a65257118cd1dd,delivered,2018.6.20 19:05,perfumery,credit_card,4.0,22.572,
697fd318644f987187c9cde4ab05bb67,0ce39cdccf4001adee4ffacaeab5a0b7,delivered,2018.7.25 1:40,perfumery,credit_card,5.0,22.553,3.0267
9883744c6400cfad8a620ddb82b9793c,df7f0c302322f4a233a07fb9cbddb46c,delivered,2018.5.2 10:19,perfumery,credit_card,2.0,22.781,2.9868
9883744c6400cfad8a620ddb82b9793c,df7f0c302322f4a233a07fb9cbddb46c,delivered,2018.5.2 10:19,perfumery,credit_card,,,2.9868
ca44b3191f021c9ecd9b9778ad60b072,d1346bb9ea61df1a779d52d1bafeb667,delivered,2017.12.7 13:41,perfumery,boleto,1.0,22.42,
549d30fc0378a3645167a900c9ece399,14d40d1040dcfb5db5d4cbc12250c76f,delivered,2018.6.12 9:05,perfumery,credit_card,,22.591,4.3244
f7f0b79050e7ef0b1cf7ffceb0aa114a,46fb8cff647939aaf32c4ab5be554501,delivered,2018.8.4 14:40,perfumery,boleto,1.0,22.211,1.7727
91e71aa08d584f3047135e97f092a586,4f1d2ff2e900488cdb71773b6a17587e,delivered,2018.5.17 14:21,perfumery,boleto,1.0,22.781,
4e16f71b2a5ddc0266f9ddfdfd0bcfba,0e6c54c40385920c74542f153754aca6,delivered,2018.7.22 18:58,perfumery,boleto,1.0,22.553,3.0267
52a5c8d1d911e44ad26897920c371b51,93d7e029a39295f3bc9b3c272365332e,delivered,2018.3.21 16:48,perfumery,boleto,1.0,22.363,2.983
e2861ca80cc6969b2aa1e179dd7ca698,a69615e712681532c7abc08e695b466f,delivered,2018.6.3 19:08,perfumery,credit_card,5.0,,1.5219
591d010258be8e3bc48d82503022a507,c46809cdeaa8e5698a9169c27de52b7b,delivered,2018.5.22 13:04,perfumery,credit_card,1.0,22.781,1.6682
2307f3782fd14d75b1098608959769ff,834fbe386c3ff163d252b37b5487e118,delivered,2018.2.21 22:53,perfumery,boleto,1.0,22.382,
70b552ddd260593a445a635431384e35,42e503e49de01ed4aec2e7f0bab4b618,delivered,2018.6.11 20:29,perfumery,credit_card,,22.591,0.9633
70b552ddd260593a445a635431384e35,42e503e49de01ed4aec2e7f0bab4b618,delivered,2018.6.11 20:29,perfumery,credit_card,4.0,23.237,3.667
98ee8e44acc6e6a2986386f53160ab24,11db51edb95395503d9acf29f9fb3d09,delivered,2018.5.9 14:55,perfumery,credit_card,4.0,22.781,3.3345
768f22f92ccc8abc5d47eb74d90cb000,c35e714e688d2f434b7955d195b1753e,delivered,2018.2.18 14:01,perfumery,credit_card,8.0,22.401,2.9602
dcc18c1162f298e794595e33e3822f91,109bcee36cb1e7470c1c23f6e0199996,delivered,2018.6.25 11:42,perfumery,credit_card,3.0,22.553,3.0267
29f95ab000e30a2a4dbeedb73c7357f2,a13f758577dd5c5b1b1897f294c2da52,delivered,2017.9.18 20:42,perfumery,credit_card,6.0,27.075,1.7461
7fb2f6ef625bf7ef303f984bd8cd2267,a1834c0ebc51d0c1f1165d4647daffa1,delivered,2018.7.21 18:51,perfumery,credit_card,,22.553,3.0267
00998f38df3012359ef195ca75ebb329,592fe733eef8c8ab12d27a84a98c94a6,delivered,2018.5.11 11:52,perfumery,credit_card,7.0,22.781,4.4346
7e2161123332d22deb9d0fe9a4bcaa1a,124ad1a02952811749ff9285b5e0a5c3,delivered,2018.8.2 16:16,perfumery,credit_card,5.0,22.211,3.0248
18559e87fe804301f0a0571a740d3611,04c4d353462fcfaab210de05d1870910,delivered,2017.11.17 19:42,perfumery,boleto,1.0,20.881,2.9488
9b3149eabe3d80fae592727f31f103dd,fef6c42a548fafc4067121c4aec427dc,delivered,2018.4.12 14:57,perfumery,credit_card,2.0,22.363,99999.0
dd8bf285d0c34ea29f502c4669d1a19d,5574d7d4f5bdc8e1c7cd5d7a1429a333,delivered,2017.12.12 13:01,perfumery,credit_card,6.0,22.42,1.7138
ae4e0cbfa9ba0080cd373da8827352a5,eacfda830d840277dee29c60e86c7157,delivered,2018.6.8 13:01,perfumery,credit_card,,22.781,3.5568
f4d33a3db484fba77b5f1f1990fb3445,8cb1a8d155e0ab13fed232cdfdffc0cd,delivered,2018.8.18 22:34,perfumery,credit_card,,22.211,4.3225
f4d33a3db484fba77b5f1f1990fb3445,8cb1a8d155e0ab13fed232cdfdffc0cd,delivered,2018.8.18 22:34,perfumery,credit_card,8.0,22.211,4.3225
706617489351ee37878ad03403622f41,52c3ac2dfd7f5cf22a3c521ef11dafc7,delivered,2018.8.6 16:29,perfumery,credit_card,5.0,22.211,3.5948
a44e04ddb3679ae302d3a586f69a6bf2,248dd234449ae68be3b93a1eba9ff33f,delivered,2018.2.19 22:35,perfumery,credit_card,1.0,22.401,2.7702
c54125146b0e42fbe85ada6802c51f30,eb1992e3905f9f9085b031e36b98e4dc,delivered,2018.8.12 15:37,perfumery,credit_card,5.0,22.211,3.3725
f961f6ff8dc846665af87a48ff57069c,830ae12e8094f25ccbcac7f66c713ab8,delivered,2017.12.5 13:17,perfumery,credit_card,,22.42,1.7138
eb5edd66fa9227d7e0f3a5a2e34bd2aa,3b818809cf714a9cd6b073c51f17fa31,delivered,2018.1.15 16:45,perfumery,credit_card,6.0,,2.7702
c9359e6f27fbe7d1397c40031341540c,2cda6ebc70f0a9119ac4b8dcee2fa730,delivered,2018.8.4 21:34,perfumery,debit_card,1.0,22.211,3.5948
6272bdc9e3d3595dd169c8e393525c7a,56c21e2328ef84f850b6d2bca3ffc96b,delivered,2018.6.20 18:44,perfumery,credit_card,5.0,22.572,1.7423
a57b39b38d69680f2b3708ec611e8bff,ddcb940dd1491991528d482abe3c2d11,delivered,2017.11.6 14:40,perfumery,credit_card,5.0,27.075,4.142
7970159f69f09e481001d678e5365a1c,c9729b100379c44cff2f36b45708e1c9,delivered,2018.4.3 11:02,perfumery,credit_card,7.0,22.363,4.4308
4686f1048cd093ff48fc17f4bf214a33,be125d5a46255820dd98b83d4c7c5db5,delivered,2017.11.18 2:28,perfumery,credit_card,,20.881,2.9488
5f3d74501be6759a29c874abc7442048,f34f65770fa4ed98ee4adfe53eead50a,delivered,2017.12.12 21:41,perfumery,credit_card,2.0,22.42,1.7138
23939807bace6dc4e9701a868e697f76,cc08e0f57bfd0c838ec360bf18a43ff0,delivered,2018.8.2 16:44,perfumery,boleto,1.0,22.211,3.0248
d747496c33d09cf369d4f70aa9282b6a,37955c5c4ea9ed8cdb555c4743e00d0c,delivered,2018.3.25 14:52,perfumery,credit_card,10.0,22.363,1.6663
a97b999bd1190a8e2cfdd7c54b9f76a8,ebdb315fd2bb81221a59d02115a78c05,delivered,2018.8.20 12:20,perfumery,credit_card,2.0,22.211,3.0248
49786a9c2b41f65bfb53a1c346f08f32,02f5e5dbe44491de10d095ac98567ad5,delivered,2018.2.19 10:19,perfumery,boleto,1.0,22.401,1.748
034d69957b2269cb4e06b31561b64973,02ae7918f75386935260f02cbf60d7f7,delivered,2018.6.4 15:22,perfumery,credit_card,2.0,22.781,3.3345
a3efa89d25b51667d526208e03ec60a8,b8188154ae93a9fa6eec16b491dfcd03,delivered,2017.12.13 21:12,perfumery,credit_card,2.0,22.42,1.7138
c0663e7701a516c68fa3009dd4f93ac0,afa35cd648263a2b82ca9fc2473d21b6,delivered,2018.1.4 21:21,perfumery,credit_card,4.0,22.401,2.9602
bb1c550483af505863fb58b7f90e5861,1d3d7b3c6b940ad81e655e4a42f3d5e0,delivered,2017.12.19 22:00,perfumery,credit_card,4.0,22.42,2.3427
416536d8c07c9cfd3cb14e229ec424a5,a2597633321517c172f7c85e1402a394,delivered,2018.3.10 9:08,perfumery,credit_card,10.0,22.363,3.553
76b6e31614254c057b381da95bf6a52b,30e355f2bc0cd7db3bc33d910327e71e,delivered,2018.5.21 16:49,perfumery,boleto,1.0,22.781,2.9868
2967dd0a1c9da54fdadadb4fee06deaf,6522dddae1ca40ec0471a60b213d5eec,delivered,2017.12.18 10:04,perfumery,boleto,1.0,22.42,
39559fcf9796220ee34c01c473d42cb0,bc7398b02f14bcd3a5181e6a9b50c5de,delivered,2017.11.27 22:39,perfumery,credit_card,,20.881,1.7366
c7cf98eae37902869c4e92aeb9db5c72,c534c99a1c06a1402fb806d20a4bef1a,delivered,2018.5.5 16:59,perfumery,credit_card,5.0,22.781,3.5568
24cc891b9b356e89a45d5313bddf4607,b1dc05bae2f03544e45370080331bf07,delivered,2018.4.6 22:28,perfumery,credit_card,5.0,22.363,4.4308
e116eac042ce23ba779ba603da515b4f,3c17793e9482dd4a54bdb683410dce5b,delivered,2018.6.19 18:08,perfumery,credit_card,2.0,22.572,1.7423
163f329bfca575046bce743f0ec1f553,656cd8804dd6e53c365ce118a74c11b9,delivered,2017.10.19 17:01,perfumery,credit_card,7.0,27.075,2.375
a49703fda0b42ab0a87e062624ea2f43,bb4d4bc4ae2ade2dfb029a85170842c3,delivered,2018.8.4 13:45,perfumery,credit_card,5.0,22.211,4.3225
8eb851dc2ae7fb68b456ed19a5afcfaf,f23c04583f5fdd6936a0cbb51f3810a6,delivered,2018.4.27 20:11,perfumery,credit_card,3.0,22.363,1.4611
8eb851dc2ae7fb68b456ed19a5afcfaf,f23c04583f5fdd6936a0cbb51f3810a6,delivered,2018.4.27 20:11,perfumery,credit_card,,5.681,
ba5708c791f09d3ca5c69708140f58f5,5bbf9589dde0cc04af86400ba06328d6,delivered,2018.5.9 16:16,perfumery,debit_card,1.0,22.781,
530b181c9c1dd346c4ba0dd011b8d8f9,a70cecf0200548579a652f8e21a28dc4,delivered,2018.5.21 19:46,perfumery,boleto,1.0,22.781,2.9868
4c4d0f4c8d4f702981b6ecad4dc40ca4,71fa23a1c02f3750da18c91a830abd5d,delivered,2017.12.6 2:25,perfumery,credit_card,5.0,22.42,2.7702
91e573f4d0f3c29490414ff2f58a423c,cecbbfebf3d0f81403e8a660faa0e43b,delivered,2018.8.2 12:06,perfumery,credit_card,3.0,22.211,3.0248
3a53d5a9a0c58d291ff3ae407b6df5fd,5612aa60cdbbd8e9d89ae0c409080375,shipped,2018.2.16 21:55,perfumery,credit_card,3.0,22.401,
95f621764d58ab2736abbffb39a183da,ee04dd46d48e1dffe76ca651a89bd83e,delivered,2018.4.2 23:17,perfumery,credit_card,,22.363,
014bd8ca0827935402ac39f2751b2fcd,9fa56e6eb804eb7f8c2d80a133c84546,delivered,2018.5.9 12:47,perfumery,credit_card,5.0,,2.9868
e71929c560756149bdc712141dfa17e8,a5db63396c747466c11eb00fcaaad855,delivered,2017.12.18 10:20,perfumery,credit_card,,22.42,1.5352
5b06c269c3a2b80e54708a2bd3ebebf7,e1b2a251d64316a2e41c4d0693b2f67d,delivered,2018.6.25 19:09,perfumery,credit_card,1.0,22.553,1.7746
72c501775cf36e99076132aaee5ae9c0,6cc8f025e1b94225a79f478d3bcba65c,shipped,2017.12.1 12:39,perfumery,boleto,,,1.7138
680c9251875caf7afd565340a52e89f7,c4c3372671aab4ba29e3e410ed8fc5e3,delivered,2018.4.20 13:33,perfumery,credit_card,,22.363,1.6663
29c88c6937109e7ec1b966de34b9da0a,754b71f2bedd2ae365797d5edc09bd64,delivered,2018.5.14 21:14,perfumery,credit_card,,22.781,
177777137ce0af9e9cd2cff572728cca,fedcdc6c89d60699c967422066834f65,delivered,2018.2.18 9:28,perfumery,credit_card,,22.401,2.4377
177777137ce0af9e9cd2cff572728cca,fedcdc6c89d60699c967422066834f65,delivered,2018.2.18 9:28,perfumery,credit_card,8.0,22.401,2.4377
87b25622da650dcff9efaeaad1ebc057,c88f43e6c3194c2d966354b7ad47de53,delivered,2018.1.6 16:23,perfumery,credit_card,,22.401,
510c4dcf778854ea5671c1eeacf41880,1b53d66410453cb9b968dc71734295b4,delivered,2018.2.3 11:22,perfumery,credit_card,10.0,22.401,
510c4dcf778854ea5671c1eeacf41880,1b53d66410453cb9b968dc71734295b4,delivered,2018.2.3 11:22,perfumery,credit_card,10.0,22.401,2.4377
b0f4af5c1b06e24fef510703bfe9f0a6,8e1ec396e317ff4c82a03ce16a0c3eb3,delivered,2017.10.27 15:21,perfumery,credit_card,3.0,27.075,4.142
47770eb9100c2d0c44946d9cf07ec65d,41ce2a54c0b03bf3443c3d931a367089,delivered,2018.8.8 8:38,auto,credit_card,3.0,30.381,3.6518
27687629d1e64c201354bd2599e86782,b01592e974c5b73b5adc1cafc1ebb7e9,delivered,2018.5.22 18:47,auto,credit_card,1.0,30.191,3.6081
e7f861ca5d9143d8e586bd85b1aa5bdf,e7a63b4918f846a8352704fb37e77763,delivered,2018.7.16 21:48,auto,credit_card,2.0,30.191,3.6499
949d5b44dbf5de918fe9c16f97b45f8a,f88197465ea7920adcdbec7375364d82,delivered,2017.11.18 19:28,pet_shop,credit_card,1.0,8.55,5.168
bae1791d3987fa528b382adcc1de4db1,c82db19ec1f02359a3ba17d5dca4290a,delivered,2017.9.17 12:50,pet_shop,boleto,1.0,8.55,2.2401
bae1791d3987fa528b382adcc1de4db1,c82db19ec1f02359a3ba17d5dca4290a,delivered,2017.9.17 12:50,pet_shop,boleto,1.0,20.9,4.4802
0724f5287d69b7a3fbcf9ab02054ca4a,49af8d1256e91058af5b255f4fbc0e6d,delivered,2017.12.2 13:51,pet_shop,credit_card,3.0,8.55,5.168
24f1803064ef788a570a74e04dc6663f,08324ca9a349f4d9f8323b1c9e1399f8,delivered,2018.8.1 9:51,pet_shop,credit_card,1.0,6.84,2.9165
ad21c59c0840e6cb83a9ceb5573f8159,8ab97904e6daea8866dbdbc4fb7aad2c,delivered,2018.2.13 21:18,stationery,credit_card,1.0,3.781,
7a10cbd9fd10b327d327b5efa5b57ad0,5acf0280b9d077d2f2e0e994a64f72ce,delivered,2018.3.12 10:05,stationery,credit_card,,3.781,2.8937
0f95a7e23723d5388a494f2d812a8332,5f454675eda0812f4ca038d7a6796a38,delivered,2018.4.1 19:50,stationery,credit_card,1.0,3.781,2.8937
88abc7f56b29139888abe397ab368518,34348d655bdb46337f636994764b7ee7,delivered,2017.12.8 22:54,stationery,boleto,1.0,3.781,2.679
88abc7f56b29139888abe397ab368518,34348d655bdb46337f636994764b7ee7,delivered,2017.12.8 22:54,stationery,boleto,1.0,,2.679
5b4f00a35fd58a123ce23e316367c174,da10d7aedd0897e941cc1fbe49b9c89a,delivered,2018.3.21 12:27,stationery,credit_card,,3.781,2.4301
d03ba703f83e314f2bad7505a1031522,44b0e19cde4e2cb4acf0dcd9f314f248,delivered,2018.2.7 21:33,stationery,credit_card,3.0,3.781,2.679
d03ba703f83e314f2bad7505a1031522,44b0e19cde4e2cb4acf0dcd9f314f248,delivered,2018.2.7 21:33,stationery,credit_card,3.0,3.781,
fddb3d597fc61e3f11ce9e3e8e7a3706,67aac83578d8da73ae7d09d981ce8487,delivered,2018.2.20 10:34,stationery,credit_card,1.0,,2.869
2f781724d497e0d63c12e8ece70977e1,47fc0b3e8d22c830d7c4f425fa819eb2,delivered,2018.6.14 21:22,stationery,boleto,1.0,4.541,1.4117
87ef1d19ade51410879febf6046ea642,8f5d149c0a37de04f261fda4d009fd03,delivered,2018.5.14 14:36,stationery,boleto,1.0,4.541,1.5751
11b6318ec732b94b5593c66ef1f37863,2eeafd9d0467198f7d94fabf020d86e1,delivered,2018.5.16 10:47,stationery,credit_card,1.0,4.541,1.5751
6d93a5151f8327f068c536d29513d94f,d982b0ddd77c8c1448ae7c4cb4aaa409,delivered,2017.12.7 14:13,stationery,boleto,,3.781,1.6568
42a19395ca15b0662870b6b41be02edc,71e5e75dfaa74b62bfb191e28152d528,delivered,2018.5.24 11:11,stationery,credit_card,1.0,,2.8937
c0a70f802fa139670e7987afc9acd16b,6809549888389f4ff97cab54a5d25065,delivered,2018.3.17 17:05,stationery,credit_card,2.0,3.781,1.5751
e0fc6abd74320ea468f697164f069f8d,45de0b4bc6b0aaa0d55bde3d3c7a020c,delivered,2018.4.5 15:01,stationery,credit_card,1.0,3.781,3.6176
e0fc6abd74320ea468f697164f069f8d,45de0b4bc6b0aaa0d55bde3d3c7a020c,delivered,2018.4.5 15:01,stationery,credit_card,1.0,3.781,3.6176
e0fc6abd74320ea468f697164f069f8d,45de0b4bc6b0aaa0d55bde3d3c7a020c,delivered,2018.4.5 15:01,stationery,credit_card,1.0,3.781,3.6176
e0fc6abd74320ea468f697164f069f8d,45de0b4bc6b0aaa0d55bde3d3c7a020c,delivered,2018.4.5 15:01,stationery,credit_card,1.0,3.781,3.6176
863a4a0cdd7648886a2e6a5c69df2c64,e4f89f57953265051032e08c8ac9395d,delivered,2018.6.18 21:01,stationery,credit_card,,4.541,1.4117
908fe1b8b7e5ef073fc701112c902111,49b51777c902c07945d0bbf6f1ccd2cc,delivered,2018.7.24 18:13,stationery,voucher,1.0,4.541,3.249
12bbc0dc31b5644e4cb803879306f081,9f6344a8a6d567f84f9ed02120214e3d,delivered,2018.6.9 11:42,stationery,boleto,1.0,4.541,2.4301
dc731e00fc45a039b43e6108a19c4db9,51365dd4199bd092e333ebcdb3f8942b,delivered,2017.10.20 10:34,stationery,boleto,1.0,3.781,2.869
cf56d3d1b65accb1412da2abc22ff4f7,127dff0d95e9dcadef5f3b15138db8d8,delivered,2017.12.2 19:37,stationery,credit_card,1.0,3.781,1.6568
e0e67abffe91118f26ee31c1d1ee8391,24b7b8dee2d1ad1547b6feeedf2d3946,delivered,2018.5.8 11:27,stationery,boleto,1.0,4.541,1.5751
e746b487d30866b2cbd774406f2e7d69,da00d27b82df73ac88a4db1de1d412e6,delivered,2018.6.18 15:36,stationery,boleto,1.0,4.541,2.9013
0ae4456639dd07164db5f2433c8f55e4,c991372fe4a2b75d9c43c318062c1f97,delivered,2018.6.6 12:44,stationery,credit_card,2.0,,1.4041
0ae4456639dd07164db5f2433c8f55e4,c991372fe4a2b75d9c43c318062c1f97,delivered,2018.6.6 12:44,stationery,credit_card,2.0,4.541,1.4041
0ae4456639dd07164db5f2433c8f55e4,c991372fe4a2b75d9c43c318062c1f97,delivered,2018.6.6 12:44,stationery,credit_card,2.0,4.541,1.4041
0ae4456639dd07164db5f2433c8f55e4,c991372fe4a2b75d9c43c318062c1f97,delivered,2018.6.6 12:44,stationery,credit_card,2.0,,1.4041
1acce04b55fc66a663c4ee941d0cf438,c742bd8203d001bcd20f7760b3987ed0,delivered,2018.2.27 15:10,stationery,credit_card,,3.781,2.679
869a11332dfbdd33131c16f1ef2d75bf,45239e2efb1a649a70e3a709cab96bc3,delivered,2018.6.18 21:47,stationery,voucher,1.0,4.541,1.4117
e80af3d621fbc7add2b8a64511f1012b,f6a795133cf03ddb8785bae6a82825ed,delivered,2018.6.5 16:34,stationery,credit_card,3.0,,2.4301
b5f56117710e9df5dce93947115ad4c7,76b93945513e8287e71785d2c9c0f148,delivered,2017.11.15 17:32,stationery,credit_card,1.0,3.781,1.4782
48f38d47fa3e594216cbf679a60dc4fc,30ed79b25a04e922d54d369153264d35,delivered,2018.5.19 11:57,stationery,credit_card,1.0,4.541,2.8937
48f38d47fa3e594216cbf679a60dc4fc,30ed79b25a04e922d54d369153264d35,delivered,2018.5.19 11:57,stationery,credit_card,,4.541,2.8937
5f855e92f134f2d544ec90a5864bc73e,e578f66c816fc09c907a23bd74c73967,delivered,2018.4.12 10:47,stationery,credit_card,1.0,3.781,2.8937
a476fb0537849039cb122034488f8ee4,b6317eb78e7d6d293e62bb1c60f3c979,delivered,2018.7.24 12:23,stationery,voucher,,4.541,3.249
f815632f08e4f2b7b05794c0b4c60a74,44b2e81b25f63e1aae942096795f2862,delivered,2018.6.28 9:43,stationery,credit_card,1.0,4.541,1.4117
892106e2f061b6b70a4942db53200b8a,40406e269d91bc3c23b752413b2d7311,delivered,2018.3.8 20:28,stationery,credit_card,1.0,3.781,1.5751
a4591c265e18cb1dcee52889e2d8acc3,503740e9ca751ccdda7ba28e9ab8f608,delivered,2017.7.9 21:57,auto,credit_card,6.0,,5.1984
2804b32d150c753fbd49da4d9c0c3158,5d86d96c2e0dcf2821a9f5b082e8bcc9,delivered,2017.4.11 14:17,auto,credit_card,1.0,28.101,4.5885
2804b32d150c753fbd49da4d9c0c3158,5d86d96c2e0dcf2821a9f5b082e8bcc9,delivered,2017.4.11 14:17,auto,credit_card,1.0,32.11,
dbe68b74bd4b3b7e0b5151c19263237d,ca24f52b0ee858d2afc596af46643d68,delivered,2017.3.14 13:35,auto,boleto,1.0,28.101,3.4827
bf73e0181d7714c0895819417808a4db,1098ce1ccc3bfaa12bbe23ba3238d29a,delivered,2018.1.29 14:31,auto,boleto,1.0,26.695,2.9906
6a022aedc6fb8597eddd4b1ed70d14f7,97a1a7d434c0aec55e81662dcc0779be,delivered,2017.5.18 12:42,auto,credit_card,10.0,28.101,2.7379
6a022aedc6fb8597eddd4b1ed70d14f7,97a1a7d434c0aec55e81662dcc0779be,delivered,2017.5.18 12:42,auto,credit_card,10.0,32.11,3.2908
8a01d7dddba4415103899d87ef6a5ab7,94fb73174290f8ffbdba81e43e64bb7a,delivered,2018.2.18 16:25,auto,credit_card,3.0,26.695,2.9906
f92937847b9a6c663b94b2fb3a8f42e8,5160b4bc4116d4ecfb0679a4598c2501,delivered,2017.12.3 19:40,auto,credit_card,2.0,26.695,3.5853
68f990d7575ee4ce6070c8816664910c,5e4fd80186282f6f16f454b24fed62e6,delivered,2017.5.24 14:37,auto,credit_card,10.0,28.101,5.1984
8277c9870ca20fd07d7d1a77992dc20d,7a39cda163dbcda9f639cc2902adc6d0,delivered,2017.11.30 10:34,auto,credit_card,,26.695,4.427
f31cf521d461f5b8b5b1456a0448495e,7d9fd47eeb21776ed93f070d71499e0a,delivered,2017.5.28 15:50,auto,credit_card,10.0,28.101,4.0413
