order_id,customer_id,order_status,order_purchase_timestamp,product_category,payment_method,installments,item_price_usd,shipping_cost_usd
b95abf4aa5b57ad7551356eca72b53fe,f142390d014395d7bf779fca41013d91,delivered,2018.1.16 14:36,furniture_decor,credit_card,4.0,7.296,0.0
b95abf4aa5b57ad7551356eca72b53fe,f142390d014395d7bf779fca41013d91,delivered,2018.1.16 14:36,furniture_decor,credit_card,4.0,7.296,2.8709
b95abf4aa5b57ad7551356eca72b53fe,f142390d014395d7bf779fca41013d91,delivered,2018.1.16 14:36,furniture_decor,,4.0,7.296,2.8709
b95abf4aa5b57ad7551356eca72b53fe,f142390d014395d7bf779fca41013d91,delivered,2018.1.16 14:36,furniture_decor,,4.0,7.296,2.8709
b95abf4aa5b57ad7551356eca72b53fe,f142390d014395d7bf779fca41013d91,delivered,2018.1.16 14:36,furniture_decor,credit_card,4.0,7.296,2.8709
848b0561d4bc26f57b288a5004f38683,4a38bf3ad3990d95c2c132f5bf530b95,delivered,2017.11.27 19:06,computers_accessories,,1.0,28.4981,12.8383
848b0561d4bc26f57b288a5004f38683,4a38bf3ad3990d95c2c132f5bf530b95,delivered,2017.11.27 19:06,computers_accessories,credit_card,1.0,28.4981,12.8383
848b0561d4bc26f57b288a5004f38683,4a38bf3ad3990d95c2c132f5bf530b95,delivered,2017.11.27 19:06,electronics,credit_card,1.0,4.845,0.5301
848b0561d4bc26f57b288a5004f38683,4a38bf3ad3990d95c2c132f5bf530b95,delivered,2017.11.27 19:06,electronics,,1.0,4.845,0.5301
848b0561d4bc26f57b288a5004f38683,4a38bf3ad3990d95c2c132f5bf530b95,delivered,2017.11.27 19:06,electronics,credit_card,1.0,4.845,0.5301
848b0561d4bc26f57b288a5004f38683,4a38bf3ad3990d95c2c132f5bf530b95,delivered,2017.11.27 19:06,,credit_card,1.0,4.845,0.5301
848b0561d4bc26f57b288a5004f38683,4a38bf3ad3990d95c2c132f5bf530b95,delivered,2017.11.27 19:06,electronics,credit_card,1.0,4.845,0.5301
848b0561d4bc26f57b288a5004f38683,4a38bf3ad3990d95c2c132f5bf530b95,delivered,2017.11.27 19:06,electronics,credit_card,1.0,4.845,0.5301
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,0.0,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,computers_accessories,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,,voucher,1.0,26.5981,14.744
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,19.551,1.6587
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,19.551,1.6587
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,19.551,1.6587
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,-9999.0,1.6587
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,19.551,1.6587
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,19.551,1.6587
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,19.551,1.6587
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,19.551,-9999.0
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,19.551,1.6587
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,0.0,1.6587
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,19.551,1.6587
68986e4324f6a21481df4e6e89abcf01,86cc80fef09f7f39df4b0dbce48e81cb,delivered,2017.7.7 14:55,luggage_accessories,voucher,1.0,19.551,0.0
82bce245b1c9148f8d19a55b9ff70644,388025bec8128ff20ec1a316ed4dcf02,delivered,2017.4.20 17:15,,boleto,1.0,7.22,2.9564
82bce245b1c9148f8d19a55b9ff70644,388025bec8128ff20ec1a316ed4dcf02,delivered,2017.4.20 17:15,,boleto,1.0,7.22,2.9564
82bce245b1c9148f8d19a55b9ff70644,388025bec8128ff20ec1a316ed4dcf02,delivered,2017.4.20 17:15,housewares,boleto,1.0,7.22,2.9564
82bce245b1c9148f8d19a55b9ff70644,388025bec8128ff20ec1a316ed4dcf02,delivered,2017.4.20 17:15,housewares,boleto,1.0,9999.0,2.9564
82bce245b1c9148f8d19a55b9ff70644,388025bec8128ff20ec1a316ed4dcf02,delivered,2017.4.20 17:15,housewares,boleto,1.0,7.22,0.0
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,credit_card,10.0,34.1981,14.535
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,credit_card,10.0,34.1981,14.535
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,credit_card,10.0,34.1981,14.535
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,credit_card,10.0,34.1981,14.535
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,,10.0,34.1981,14.535
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,credit_card,10.0,14.6281,-9999.0
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,credit_card,10.0,14.6281,7.7311
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,credit_card,10.0,-9999.0,7.7311
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,credit_card,10.0,14.6281,7.7311
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,credit_card,10.0,14.6281,7.7311
71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,2018.2.1 18:32,office_furniture,credit_card,10.0,9999.0,-9999.0
a45d988c5f5764f548ae6fa14a8ee773,399cc941c7a8a325c3c3bd68f9aeeee9,delivered,2017.10.26 8:50,office_furniture,credit_card,6.0,34.1981,12.3025
a45d988c5f5764f548ae6fa14a8ee773,399cc941c7a8a325c3c3bd68f9aeeee9,delivered,2017.10.26 8:50,office_furniture,credit_card,6.0,9999.0,12.3025
a45d988c5f5764f548ae6fa14a8ee773,399cc941c7a8a325c3c3bd68f9aeeee9,delivered,2017.10.26 8:50,office_furniture,credit_card,6.0,34.1981,12.3025
a45d988c5f5764f548ae6fa14a8ee773,399cc941c7a8a325c3c3bd68f9aeeee9,delivered,2017.10.26 8:50,,credit_card,6.0,34.1981,12.3025
a45d988c5f5764f548ae6fa14a8ee773,399cc941c7a8a325c3c3bd68f9aeeee9,delivered,2017.10.26 8:50,office_furniture,credit_card,6.0,34.1981,9999.0
4c374f090868ac5a5910f6b1fd383c25,023fafd700dff9fcc64d28e2defe98b9,delivered,2018.4.5 10:40,computers_accessories,credit_card,1.0,18.7036,2.6049
4c374f090868ac5a5910f6b1fd383c25,023fafd700dff9fcc64d28e2defe98b9,delivered,2018.4.5 10:40,computers_accessories,credit_card,1.0,18.7036,2.6049
4c374f090868ac5a5910f6b1fd383c25,023fafd700dff9fcc64d28e2defe98b9,delivered,2018.4.5 10:40,computers_accessories,credit_card,1.0,18.7036,2.6049
4c374f090868ac5a5910f6b1fd383c25,023fafd700dff9fcc64d28e2defe98b9,delivered,2018.4.5 10:40,computers_accessories,credit_card,1.0,12.901,2.603
4c374f090868ac5a5910f6b1fd383c25,023fafd700dff9fcc64d28e2defe98b9,delivered,2018.4.5 10:40,computers_accessories,credit_card,1.0,12.901,2.603
4c374f090868ac5a5910f6b1fd383c25,023fafd700dff9fcc64d28e2defe98b9,delivered,2018.4.5 10:40,computers_accessories,credit_card,1.0,12.901,2.603
363524b17966c3a64696d5a68c5f4d34,49253ab6642f4857f50f36d4d9005289,delivered,2018.5.10 22:19,furniture_decor,credit_card,4.0,0.0,0.722
363524b17966c3a64696d5a68c5f4d34,49253ab6642f4857f50f36d4d9005289,delivered,2018.5.10 22:19,furniture_decor,credit_card,4.0,2.071,0.722
363524b17966c3a64696d5a68c5f4d34,49253ab6642f4857f50f36d4d9005289,delivered,2018.5.10 22:19,furniture_decor,credit_card,4.0,2.071,0.722
363524b17966c3a64696d5a68c5f4d34,49253ab6642f4857f50f36d4d9005289,delivered,2018.5.10 22:19,furniture_decor,credit_card,4.0,2.071,0.722
363524b17966c3a64696d5a68c5f4d34,49253ab6642f4857f50f36d4d9005289,delivered,2018.5.10 22:19,baby,credit_card,4.0,-9999.0,9.0117
196d07f4360358baef663fa6bbba95b0,857270fbac444dc798a0a452cec924f8,delivered,2018.5.11 19:46,baby,voucher,1.0,18.9031,2.3484
196d07f4360358baef663fa6bbba95b0,857270fbac444dc798a0a452cec924f8,delivered,2018.5.11 19:46,baby,voucher,1.0,18.9031,2.3484
196d07f4360358baef663fa6bbba95b0,857270fbac444dc798a0a452cec924f8,delivered,2018.5.11 19:46,baby,voucher,1.0,18.9031,2.3484
196d07f4360358baef663fa6bbba95b0,857270fbac444dc798a0a452cec924f8,delivered,2018.5.11 19:46,baby,voucher,1.0,18.9031,2.3484
196d07f4360358baef663fa6bbba95b0,857270fbac444dc798a0a452cec924f8,delivered,2018.5.11 19:46,,credit_card,1.0,18.9031,2.3484
196d07f4360358baef663fa6bbba95b0,857270fbac444dc798a0a452cec924f8,delivered,2018.5.11 19:46,baby,voucher,1.0,18.9031,2.3484
c49be9a11fd13933307cc6a19b03a895,a972623b3481cbfd95fa776b0067e554,delivered,2018.5.15 18:54,housewares,boleto,1.0,26.41,2.9982
c49be9a11fd13933307cc6a19b03a895,a972623b3481cbfd95fa776b0067e554,delivered,2018.5.15 18:54,housewares,boleto,1.0,26.41,2.9982
c49be9a11fd13933307cc6a19b03a895,a972623b3481cbfd95fa776b0067e554,delivered,2018.5.15 18:54,housewares,boleto,1.0,26.41,2.9982
c49be9a11fd13933307cc6a19b03a895,a972623b3481cbfd95fa776b0067e554,delivered,2018.5.15 18:54,housewares,boleto,1.0,26.41,2.9982
c49be9a11fd13933307cc6a19b03a895,a972623b3481cbfd95fa776b0067e554,delivered,2018.5.15 18:54,housewares,boleto,1.0,26.41,2.9982
c49be9a11fd13933307cc6a19b03a895,a972623b3481cbfd95fa776b0067e554,delivered,2018.5.15 18:54,housewares,,1.0,26.41,2.9982
b8602ecb5d10f27cd89d0e7b5a8ec2a8,b854c2a4e09bb1ebeacc74b225f4ec0e,delivered,2017.11.8 16:19,bed_bath_table,credit_card,10.0,20.881,3.3212
b8602ecb5d10f27cd89d0e7b5a8ec2a8,b854c2a4e09bb1ebeacc74b225f4ec0e,delivered,2017.11.8 16:19,bed_bath_table,credit_card,10.0,20.881,3.3212
b8602ecb5d10f27cd89d0e7b5a8ec2a8,b854c2a4e09bb1ebeacc74b225f4ec0e,delivered,2017.11.8 16:19,bed_bath_table,credit_card,10.0,20.881,0.0
b8602ecb5d10f27cd89d0e7b5a8ec2a8,b854c2a4e09bb1ebeacc74b225f4ec0e,delivered,2017.11.8 16:19,bed_bath_table,credit_card,10.0,20.881,3.3212
b8602ecb5d10f27cd89d0e7b5a8ec2a8,b854c2a4e09bb1ebeacc74b225f4ec0e,delivered,2017.11.8 16:19,bed_bath_table,credit_card,10.0,20.881,9999.0
bb26b9f1f2801c2bd60622b82bbb533b,eac31f11abf9c6c544a319d3094ef835,delivered,2017.7.18 23:17,office_furniture,credit_card,1.0,24.6981,3.3516
bb26b9f1f2801c2bd60622b82bbb533b,eac31f11abf9c6c544a319d3094ef835,delivered,2017.7.18 23:17,office_furniture,,1.0,24.6981,3.3516
bb26b9f1f2801c2bd60622b82bbb533b,eac31f11abf9c6c544a319d3094ef835,delivered,2017.7.18 23:17,office_furniture,voucher,1.0,24.6981,3.3516
bb26b9f1f2801c2bd60622b82bbb533b,eac31f11abf9c6c544a319d3094ef835,delivered,2017.7.18 23:17,office_furniture,voucher,1.0,24.6981,3.3516
bb26b9f1f2801c2bd60622b82bbb533b,eac31f11abf9c6c544a319d3094ef835,delivered,2017.7.18 23:17,office_furniture,voucher,1.0,9999.0,3.3516
676d6ec8daa75f6ab88d0b539523aa0c,9dbda069f00bfa90c6a45c0ed7d2597e,delivered,2017.10.31 12:22,office_furniture,credit_card,10.0,21.774,1.881
676d6ec8daa75f6ab88d0b539523aa0c,9dbda069f00bfa90c6a45c0ed7d2597e,delivered,2017.10.31 12:22,office_furniture,credit_card,10.0,9999.0,9999.0
676d6ec8daa75f6ab88d0b539523aa0c,9dbda069f00bfa90c6a45c0ed7d2597e,delivered,2017.10.31 12:22,office_furniture,credit_card,10.0,-9999.0,1.881
676d6ec8daa75f6ab88d0b539523aa0c,9dbda069f00bfa90c6a45c0ed7d2597e,delivered,2017.10.31 12:22,office_furniture,credit_card,10.0,21.774,1.881
676d6ec8daa75f6ab88d0b539523aa0c,9dbda069f00bfa90c6a45c0ed7d2597e,delivered,2017.10.31 12:22,office_furniture,credit_card,10.0,21.774,1.881
ddec8781012135eae3bc327d84072388,75aed59b70e7bad24efd5c22af562a9a,delivered,2017.9.14 22:25,furniture_decor,credit_card,5.0,6.042,-9999.0
ddec8781012135eae3bc327d84072388,75aed59b70e7bad24efd5c22af562a9a,delivered,2017.9.14 22:25,furniture_decor,credit_card,5.0,6.042,3.154
ddec8781012135eae3bc327d84072388,75aed59b70e7bad24efd5c22af562a9a,delivered,2017.9.14 22:25,furniture_decor,credit_card,5.0,6.042,3.154
ddec8781012135eae3bc327d84072388,75aed59b70e7bad24efd5c22af562a9a,delivered,2017.9.14 22:25,furniture_decor,credit_card,5.0,6.042,3.154
ddec8781012135eae3bc327d84072388,75aed59b70e7bad24efd5c22af562a9a,delivered,2017.9.14 22:25,,credit_card,5.0,6.042,3.154
ddec8781012135eae3bc327d84072388,75aed59b70e7bad24efd5c22af562a9a,delivered,2017.9.14 22:25,furniture_decor,credit_card,5.0,6.042,3.154
4ea517483bf1d3580730f6042334d158,5f91bcc2059ea3621ae1e319a74f90c8,delivered,2017.8.29 22:26,furniture_decor,credit_card,5.0,6.042,2.679
4ea517483bf1d3580730f6042334d158,5f91bcc2059ea3621ae1e319a74f90c8,delivered,2017.8.29 22:26,furniture_decor,credit_card,5.0,-9999.0,2.679
4ea517483bf1d3580730f6042334d158,5f91bcc2059ea3621ae1e319a74f90c8,delivered,2017.8.29 22:26,furniture_decor,credit_card,5.0,9999.0,2.679
4ea517483bf1d3580730f6042334d158,5f91bcc2059ea3621ae1e319a74f90c8,delivered,2017.8.29 22:26,furniture_decor,credit_card,5.0,6.042,9999.0
4ea517483bf1d3580730f6042334d158,5f91bcc2059ea3621ae1e319a74f90c8,delivered,2017.8.29 22:26,furniture_decor,credit_card,5.0,6.042,2.679
4ea517483bf1d3580730f6042334d158,5f91bcc2059ea3621ae1e319a74f90c8,delivered,2017.8.29 22:26,furniture_decor,credit_card,5.0,6.042,2.679
df421353d656af08ee42d32fe894f484,23fcd188754d0d9eab9487ac6ccc99d9,delivered,2018.2.1 11:43,computers_accessories,credit_card,8.0,9999.0,2.413
df421353d656af08ee42d32fe894f484,23fcd188754d0d9eab9487ac6ccc99d9,delivered,2018.2.1 11:43,computers_accessories,credit_card,8.0,15.485,2.413
df421353d656af08ee42d32fe894f484,23fcd188754d0d9eab9487ac6ccc99d9,delivered,2018.2.1 11:43,computers_accessories,credit_card,8.0,15.485,-9999.0
df421353d656af08ee42d32fe894f484,23fcd188754d0d9eab9487ac6ccc99d9,delivered,2018.2.1 11:43,computers_accessories,credit_card,8.0,15.485,2.413
df421353d656af08ee42d32fe894f484,23fcd188754d0d9eab9487ac6ccc99d9,delivered,2018.2.1 11:43,computers_accessories,credit_card,8.0,15.485,2.413
c45bac21efb8f0856af311a0f8d67695,965c92c8332f6580e2ddba1564f1445f,delivered,2018.3.23 11:59,computers_accessories,credit_card,3.0,15.5781,4.1249
c45bac21efb8f0856af311a0f8d67695,965c92c8332f6580e2ddba1564f1445f,delivered,2018.3.23 11:59,computers_accessories,credit_card,3.0,15.5781,4.1249
c45bac21efb8f0856af311a0f8d67695,965c92c8332f6580e2ddba1564f1445f,delivered,2018.3.23 11:59,computers_accessories,,3.0,15.5781,4.1249
c45bac21efb8f0856af311a0f8d67695,965c92c8332f6580e2ddba1564f1445f,delivered,2018.3.23 11:59,,credit_card,3.0,15.5781,4.1249
c45bac21efb8f0856af311a0f8d67695,965c92c8332f6580e2ddba1564f1445f,delivered,2018.3.23 11:59,computers_accessories,credit_card,3.0,15.8631,1.0317
30bdf3d824d824610a49887486debcaf,d6646ea91d8cd9fc7e6882a7068779d4,delivered,2018.3.27 14:29,computers_accessories,credit_card,10.0,15.5781,2.7569
30bdf3d824d824610a49887486debcaf,d6646ea91d8cd9fc7e6882a7068779d4,delivered,2018.3.27 14:29,computers_accessories,credit_card,10.0,15.5781,2.7569
30bdf3d824d824610a49887486debcaf,d6646ea91d8cd9fc7e6882a7068779d4,delivered,2018.3.27 14:29,computers_accessories,,10.0,15.5781,2.7569
30bdf3d824d824610a49887486debcaf,d6646ea91d8cd9fc7e6882a7068779d4,delivered,2018.3.27 14:29,computers_accessories,credit_card,10.0,15.5781,2.7569
30bdf3d824d824610a49887486debcaf,d6646ea91d8cd9fc7e6882a7068779d4,delivered,2018.3.27 14:29,computers_accessories,credit_card,10.0,15.5781,2.7569
30bdf3d824d824610a49887486debcaf,d6646ea91d8cd9fc7e6882a7068779d4,delivered,2018.3.27 14:29,garden_tools,credit_card,10.0,2.3731,0.1102
30bdf3d824d824610a49887486debcaf,d6646ea91d8cd9fc7e6882a7068779d4,delivered,2018.3.27 14:29,garden_tools,credit_card,10.0,2.3731,0.1102
30bdf3d824d824610a49887486debcaf,d6646ea91d8cd9fc7e6882a7068779d4,delivered,2018.3.27 14:29,computers_accessories,,10.0,15.8631,1.6549
30bdf3d824d824610a49887486debcaf,d6646ea91d8cd9fc7e6882a7068779d4,delivered,2018.3.27 14:29,computers_accessories,,10.0,15.8631,1.6549
30bdf3d824d824610a49887486debcaf,d6646ea91d8cd9fc7e6882a7068779d4,delivered,2018.3.27 14:29,computers_accessories,credit_card,10.0,15.8631,1.6549
3cb5915708fd5b47246994508f858ffd,679f84ceb2ee4ca5bca0c3ea34647746,delivered,2017.11.16 14:36,garden_tools,boleto,1.0,11.381,3.3573
3cb5915708fd5b47246994508f858ffd,679f84ceb2ee4ca5bca0c3ea34647746,delivered,2017.11.16 14:36,garden_tools,boleto,1.0,11.381,9999.0
3cb5915708fd5b47246994508f858ffd,679f84ceb2ee4ca5bca0c3ea34647746,delivered,2017.11.16 14:36,garden_tools,boleto,1.0,11.381,3.3573
3cb5915708fd5b47246994508f858ffd,679f84ceb2ee4ca5bca0c3ea34647746,delivered,2017.11.16 14:36,garden_tools,boleto,1.0,11.381,3.3573
